ID,Title_en,SubTitle_en,CodeFlag,Value,MeaningParameterDescription_en,Note_en,noteIDs,UnitComments_en,Status,translated_by
grib2/4/1/3/5,Parameter category by product discipline,"Product discipline 3 - Satellite remote sensing products (formerly ""Space products"")",5,,Sea-surface temperature,,,,Operational,Original
grib2/4/1/3/6,Parameter category by product discipline,"Product discipline 3 - Satellite remote sensing products (formerly ""Space products"")",6,,Solar radiation,,,,Operational,Original
grib2/4/1/3/7-191,Parameter category by product discipline,"Product discipline 3 - Satellite remote sensing products (formerly ""Space products"")",7-191,,Reserved,,,,Operational,Original
grib2/4/1/3/192-254,Parameter category by product discipline,"Product discipline 3 - Satellite remote sensing products (formerly ""Space products"")",192-254,,Reserved for local use,,,,Operational,Original
grib2/4/1/3/255,Parameter category by product discipline,"Product discipline 3 - Satellite remote sensing products (formerly ""Space products"")",255,,Missing,,,,Operational,Original
grib2/4/1/4/0,Parameter category by product discipline,Product discipline 4 - Space weather products,0,,Temperature,,,,Operational,Original
grib2/4/1/4/1,Parameter category by product discipline,Product discipline 4 - Space weather products,1,,Momentum,,,,Operational,Original
grib2/4/1/4/2,Parameter category by product discipline,Product discipline 4 - Space weather products,2,,Charged particle mass and number,,,,Operational,Original
grib2/4/1/4/3,Parameter category by product discipline,Product discipline 4 - Space weather products,3,,Electric and magnetic fields,,,,Operational,Original
grib2/4/1/4/4,Parameter category by product discipline,Product discipline 4 - Space weather products,4,,Energetic particles,,,,Operational,Original
grib2/4/1/4/5,Parameter category by product discipline,Product discipline 4 - Space weather products,5,,Waves,,,,Operational,Original
grib2/4/1/4/6,Parameter category by product discipline,Product discipline 4 - Space weather products,6,,Solar electromagnetic emissions,,,,Operational,Original
grib2/4/1/4/7,Parameter category by product discipline,Product discipline 4 - Space weather products,7,,Terrestrial electromagnetic emissions,,,,Operational,Original
grib2/4/1/4/8,Parameter category by product discipline,Product discipline 4 - Space weather products,8,,Imagery,,,,Operational,Original
grib2/4/1/4/9,Parameter category by product discipline,Product discipline 4 - Space weather products,9,,Ion-neutral coupling,,,,Operational,Original
grib2/4/1/4/10,Parameter category by product discipline,Product discipline 4 - Space weather products,10,,Space weather indices,,,,Operational,Original
grib2/4/1/4/11-191,Parameter category by product discipline,Product discipline 4 - Space weather products,11-191,,Reserved,,,,Operational,Original
grib2/4/1/4/192-254,Parameter category by product discipline,Product discipline 4 - Space weather products,192-254,,Reserved for local use,,,,Operational,Original
grib2/4/1/4/255,Parameter category by product discipline,Product discipline 4 - Space weather products,255,,Missing,,,,Operational,Original
grib2/4/1/10/0,Parameter category by product discipline,Product discipline 10 - Oceanographic products,0,,Waves,,,,Operational,Original
grib2/4/1/10/1,Parameter category by product discipline,Product discipline 10 - Oceanographic products,1,,Currents,,,,Operational,Original
grib2/4/1/10/2,Parameter category by product discipline,Product discipline 10 - Oceanographic products,2,,Ice,,,,Operational,Original
grib2/4/1/10/3,Parameter category by product discipline,Product discipline 10 - Oceanographic products,3,,Surface properties,,,,Operational,Original
grib2/4/1/10/4,Parameter category by product discipline,Product discipline 10 - Oceanographic products,4,,Subsurface properties,,,,Operational,Original
grib2/4/1/10/5-190,Parameter category by product discipline,Product discipline 10 - Oceanographic products,5-190,,Reserved,,,,Operational,Original
grib2/4/1/10/191,Parameter category by product discipline,Product discipline 10 - Oceanographic products,191,,Miscellaneous,,,,Operational,Original
grib2/4/1/10/192-254,Parameter category by product discipline,Product discipline 10 - Oceanographic products,192-254,,Reserved for local use,,,,Operational,Original
grib2/4/1/10/255,Parameter category by product discipline,Product discipline 10 - Oceanographic products,255,,Missing,,,,Operational,Original
grib2/4/1/20/0,Parameter category by product discipline,Product discipline 20 - Health and socioeconomic impacts,0,,Health indicators,,,,Operational,Original
grib2/4/1/20/1,Parameter category by product discipline,Product discipline 20 - Health and socioeconomic impacts,1,,Epidemiology,,,,Operational,Original
grib2/4/1/20/2,Parameter category by product discipline,Product discipline 20 - Health and socioeconomic impacts,2,,Socioeconomic indicators,,,,Operational,Original
grib2/4/1/20/3,Parameter category by product discipline,Product discipline 20 - Health and socioeconomic impacts,3,,Renewable energy sector,,,,Operational,Original
grib2/4/1/20/4,Parameter category by product discipline,Product discipline 20 - Health and socioeconomic impacts,4,,Meteorological and hydrological hazard indices,,,,Operational,Original
grib2/4/1/20/5,Parameter category by product discipline,Product discipline 20 - Health and socioeconomic impacts,5,,Environmental hazard indices,,,,Operational,Original
grib2/4/1/20/6-191,Parameter category by product discipline,Product discipline 20 - Health and socioeconomic impacts,6-191,,Reserved,,,,Operational,Original
grib2/4/1/20/192-254,Parameter category by product discipline,Product discipline 20 - Health and socioeconomic impacts,192-254,,Reserved for local use,,,,Operational,Original
grib2/4/1/20/255,Parameter category by product discipline,Product discipline 20 - Health and socioeconomic impacts,255,,Missing,,,,Operational,Original
grib2/4/1/191/0,Parameter category by product discipline,Product discipline 191 - Computational parameters,0,,Stochastic parametrizations,,,,Operational,Original
grib2/4/1/191/1-191,Parameter category by product discipline,Product discipline 191 - Computational parameters,1-191,,Reserved,,,,Operational,Original
grib2/4/1/191/192-254,Parameter category by product discipline,Product discipline 191 - Computational parameters,192-254,,Reserved for local use,,,,Operational,Original
grib2/4/1/191/255,Parameter category by product discipline,Product discipline 191 - Computational parameters,255,,Missing,,,,Operational,Original
