"Title_es","OctetNo","OctetCount","Contents_es","Note_es","noteIDs","codeTable","flagTable","Status"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","24","","Factor de escala de la primera superficie especificada","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","25-28","","Valor ajustado de la primera superficie especificada","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","29","","Tipo de la segunda superficie especificada","(véase la Tabla de cifrado 4.5)","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","30","","Factor de escala de la segunda superficie especificada","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","31-34","","Valor ajustado de la segunda superficie especificada","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","35-36","","Número total de cuantiles q","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","37-38","","Valor del cuantil (entre 0 y q)","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","39-40","","Año del final del intervalo total de tiempo","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","41","","Mes del final del intervalo total de tiempo","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","42","","Día del final del intervalo total de tiempo","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","43","","Hora del final del intervalo total de tiempo","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","44","","Minuto del final del intervalo total de tiempo","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","45","","Segundo del final del intervalo total de tiempo","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","46","","n - Número de especificaciones para los lapsos de tiempo que describen los intervalos de tiempo empleados para calcular el campo estadísticamente procesado","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","47-50","","Número total de valores de datos faltantes en el cálculo estadístico","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","51-62","","Especificación del lapso de tiempo más remoto (o lapso de tiempo único) para el que se hacen cálculos estadísticos","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","51","","Proceso estadístico utilizado para calcular el campo procesado a partir del campo, en cada incremento de tiempo, durante el lapso de tiempo","(véase la Tabla de cifrado 4.10)","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","52","","Tipo de incremento de tiempo entre campos sucesivos empleado en el cálculo estadístico","(véase la Tabla de cifrado 4.11)","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","53","","Indicador de la unidad de tiempo empleada para el lapso de tiempo para el cual se hace el cálculo estadístico","(véase la Tabla de cifrado 4.4)","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","54-57","","Duración del lapso de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","58","","Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos utilizados","(véase la Tabla de cifrado 4.4)","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","59-62","","Incremento de tiempo entre campos sucesivos en unidades definidas por el octeto precedente","(véase la nota 3)","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","","","63-nn  Estos octetos se incluyen solo si n > 1, donde nn = 50 + 12 x n","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","63-74","","Mismo contenido que el de los octetos 51 a 62 para la etapa siguiente del cálculo","","","","","Operational"
"Modelo de definición del producto 4.87 — Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo","75-nn","","Especificaciones adicionales del lapso de tiempo, incluidas en función del valor de n. El contenido es el mismo que el de los octetos 51 a 62, repetido en caso necesario","","","","","Operational"
