Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",38,,Número del grupo al que pertenece el comando de alta resolución,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",39,,Número del grupo al que pertenece el comando de baja resolución,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",40,,Número total de grupos,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",41,,Método de agrupación,(véase la Tabla de cifrado 4.8),,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",42-45,,Latitud del punto central en el dominio del grupo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",46-49,,Longitud del punto central en el dominio del grupo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",50-53,,Radio del dominio del grupo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",54,,Nc - número de previsiones en el grupo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",55,,Factor de escala de desviación estándar en el grupo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",56-59,,Valor ajustado de desviación estándar en el grupo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",60,,Factor de escala de distancia del grupo desde la media del conjunto Valor ajustado de distancia del grupo desde la media del conjunto,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",65-66,,Año del final del intervalo de tiempo completo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",67,,Mes del final del intervalo de tiempo completo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",68,,Día del final del intervalo de tiempo completo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",69,,Hora del final del intervalo de tiempo completo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",70,,Minuto del final del intervalo de tiempo completo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",71,,Segundo del final del intervalo de tiempo completo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",72,,n - Número de las especificaciones que describen los intervalos de tiempo empleados para el cálculo estadístico del campo,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",73-76,,Número total de los valores faltantes en el cálculo estadístico,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",,,77-78  Especificación del intervalo de tiempo más remoto (o intervalo de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",77,,Cálculo estadístico empleado para calcular el campo procesado a partir del campo incremento de tiempo durante el intervalo de tiempo,(véase la Tabla de cifrado 4.10),,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",78,,Tipo de incremento de tiempo entre los campos sucesivos empleado para el cálculo estadístico,(véase la Tabla de cifrado 4.11),,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",79,,Indicador de la unidad de tiempo empleada para el intervalo de tiempo para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",80-83,,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",84,,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos,(véase la Tabla de cifrado 4.4),,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",85-88,,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad indicada por el octeto precedente (véanse las notas 3 y 4)",,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",,,"89-nn  Estos octetos figuran en el mensaje únicamente si n>1, donde nn = 76+12 x n",,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",89-110,,"Mismo contenido que el de los octetos 77 a 88, para la etapa siguiente del cálculo",,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",111-nn,,"Especificaciones de los intervalos de tiempo suplementarios, incluidos en función del valor de n. El contenido es el mismo que el de los octetos 77 a 88, repetidos en caso necesario",,,,,Operational
"Modelo de definición del producto 4.14 – Previsión derivada, sobre la base de un grupo de miembros del conjunto, aplicada a una zona circular, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",(nn+1)-(nn+Nc),,Lista de números de previsión del conjunto Nc (Nc está expresado en octeto 54),,,,,Operational
